customer_id,first_name,last_name,email,segment,address,city,state,country,zipcode
10745,Mary,Shaffer,XXXXXXXXX,Consumer,9772 Noble Prairie Quay,Caguas,PR,Puerto Rico,725
7386,Joshua,Smith,XXXXXXXXX,Home Office,4144 Quiet Orchard,Caguas,PR,Puerto Rico,725
4515,Mary,Smith,XXXXXXXXX,Consumer,3202 Fallen Point,Caguas,PR,Puerto Rico,725
4114,Mary,Schultz,XXXXXXXXX,Consumer,6888 Dewy Nectar Inlet,Caguas,PR,Puerto Rico,725
11023,Mary,Smith,XXXXXXXXX,Corporate,4385 High Crescent,Caguas,PR,Puerto Rico,725
5021,Mary,Smith,XXXXXXXXX,Consumer,1453 Amber Deer Farm,Caguas,PR,Puerto Rico,725
8346,Mary,Wright,XXXXXXXXX,Corporate,6908 Indian Bluff Cape,Caguas,PR,Puerto Rico,725
5506,Gregory,Smith,XXXXXXXXX,Consumer,1122 Old Fox Lookout,Caguas,PR,Puerto Rico,725
7538,Mary,Baker,XXXXXXXXX,Consumer,9607 Sunny Path,Caguas,PR,Puerto Rico,725
9726,Steven,Smith,XXXXXXXXX,Consumer,4097 Middle Spring Centre,Caguas,PR,Puerto Rico,725
63,Aaron,Smith,XXXXXXXXX,Home Office,2265 Foggy Lagoon Bend,Caguas,PR,Puerto Rico,725
7156,Mary,Terrell,XXXXXXXXX,Home Office,6554 Burning Willow Avenue,Caguas,PR,Puerto Rico,725
54,Mary,Olson,XXXXXXXXX,Home Office,7333 Cinder Way,Caguas,PR,Puerto Rico,725
12151,Vincent,Krueger,XXXXXXXXX,Home Office,9404 Heather Bluff Dale,Caguas,PR,Puerto Rico,725
8831,Mary,Smith,XXXXXXXXX,Home Office,8165 Red Lane,Caguas,PR,Puerto Rico,725
9114,Mary,Smith,XXXXXXXXX,Home Office,1425 Fallen Fox Arbor,Caguas,PR,Puerto Rico,725
3466,Evelyn,Smith,XXXXXXXXX,Home Office,907 Merry Forest Way,Caguas,PR,Puerto Rico,725
295,Julie,Tanner,XXXXXXXXX,Home Office,8172 Gentle Elk Beach,Caguas,PR,Puerto Rico,725
9857,Lawrence,Deleon,XXXXXXXXX,Consumer,4780 Cinder Treasure Highway,Caguas,PR,Puerto Rico,725
2686,Mary,Coffey,XXXXXXXXX,Consumer,8497 Emerald Grove Pines,Caguas,PR,Puerto Rico,725
1173,Mary,Silva,XXXXXXXXX,Consumer,7800 Hazy Lake Acres,Caguas,PR,Puerto Rico,725
6306,Donna,Browning,XXXXXXXXX,Consumer,8569 Umber Fox Common,Caguas,PR,Puerto Rico,725
5456,Johnny,Smith,XXXXXXXXX,Home Office,6332 Clear Square,Caguas,PR,Puerto Rico,725
11288,Cynthia,Smith,XXXXXXXXX,Home Office,6967 Blue River Island,Caguas,PR,Puerto Rico,725
6900,Judith,Pham,XXXXXXXXX,Consumer,2577 Dewy Apple Abbey,Caguas,PR,Puerto Rico,725
7614,Paul,Martin,XXXXXXXXX,Consumer,6468 Fallen Close,Caguas,PR,Puerto Rico,725
8481,Mary,Smith,XXXXXXXXX,Consumer,9393 Honey Autoroute,Caguas,PR,Puerto Rico,725
3433,David,James,XXXXXXXXX,Corporate,4560 Hidden Ridge,Caguas,PR,Puerto Rico,725
7629,Nancy,Pena,XXXXXXXXX,Home Office,9138 Indian Nook,Caguas,PR,Puerto Rico,725
2982,Eric,Smith,XXXXXXXXX,Home Office,1112 Sunny Pond Wood,Caguas,PR,Puerto Rico,725
8020,Joan,Davis,XXXXXXXXX,Consumer,6274 Middle Bluff Valley,Caguas,PR,Puerto Rico,725
10793,Diane,Smith,XXXXXXXXX,Consumer,1438 Honey Bay,Caguas,PR,Puerto Rico,725
309,Phillip,Smith,XXXXXXXXX,Corporate,4651 Dewy Village,Caguas,PR,Puerto Rico,725
770,Mary,Dudley,XXXXXXXXX,Corporate,3836 Blue Brook Stead,Caguas,PR,Puerto Rico,725
904,Elizabeth,Gonzales,XXXXXXXXX,Corporate,5630 Silent Farms,Caguas,PR,Puerto Rico,725
9210,Martha,Daniels,XXXXXXXXX,Corporate,4851 Green Rise,Caguas,PR,Puerto Rico,725
9689,Mary,Moore,XXXXXXXXX,Corporate,3996 Misty Vale,Caguas,PR,Puerto Rico,725
6032,Rose,Smith,XXXXXXXXX,Corporate,7996 Tawny Diversion,Caguas,PR,Puerto Rico,725
7237,Olivia,Gregory,XXXXXXXXX,Corporate,2963 Indian Elk Pathway,Caguas,PR,Puerto Rico,725
1661,Mary,Austin,XXXXXXXXX,Corporate,146 Middle Terrace,Caguas,PR,Puerto Rico,725
10091,Brandon,Marsh,XXXXXXXXX,Corporate,472 Foggy Gate Way,Caguas,PR,Puerto Rico,725
4330,Robert,Cantrell,XXXXXXXXX,Home Office,4791 Harvest Quail Limits,Caguas,PR,Puerto Rico,725
5484,Stephanie,Clark,XXXXXXXXX,Home Office,5566 Silver Route,Caguas,PR,Puerto Rico,725
9243,Shawn,Gross,XXXXXXXXX,Home Office,1098 Fallen By-pass,Caguas,PR,Puerto Rico,725
9082,Diane,Terry,XXXXXXXXX,Home Office,7868 Iron Fawn Mall ,Caguas,PR,Puerto Rico,725
11327,Mary,Smith,XXXXXXXXX,Home Office,6459 Red Alley,Caguas,PR,Puerto Rico,725
8112,Mary,Smith,XXXXXXXXX,Home Office,8368 Colonial Line,Caguas,PR,Puerto Rico,725
10733,Mary,Smith,XXXXXXXXX,Home Office,3421 Harvest Glade,Caguas,PR,Puerto Rico,725
9706,Donald,Gordon,XXXXXXXXX,Home Office,3240 Foggy Hickory Corner,Caguas,PR,Puerto Rico,725
9444,Mary,Carpenter,XXXXXXXXX,Home Office,5736 High Limits,Caguas,PR,Puerto Rico,725
6733,Dorothy,Chung,XXXXXXXXX,Consumer,712 Fallen Bend,Caguas,PR,Puerto Rico,725
10880,Mary,Petty,XXXXXXXXX,Consumer,6146 Dewy Jetty,Caguas,PR,Puerto Rico,725
7074,Mary,Patton,XXXXXXXXX,Consumer,7262 Cotton Arbor,Caguas,PR,Puerto Rico,725
2005,Mary,Smith,XXXXXXXXX,Consumer,4839 Lazy View,Caguas,PR,Puerto Rico,725
4047,Marilyn,Potter,XXXXXXXXX,Consumer,1155 Cotton Inlet,Caguas,PR,Puerto Rico,725
4293,Mary,Stanley,XXXXXXXXX,Consumer,9686 Stony Zephyr Ledge,Caguas,PR,Puerto Rico,725
1488,Mary,Hubbard,XXXXXXXXX,Consumer,395 Hazy Branch Mews,Caguas,PR,Puerto Rico,725
11726,Gloria,Smith,XXXXXXXXX,Consumer,3173 Lost Diversion,Caguas,PR,Puerto Rico,725
3102,Ralph,Dixon,XXXXXXXXX,Consumer,5633 Harvest Turnabout,Caguas,PR,Puerto Rico,725
3599,Mary,Park,XXXXXXXXX,Consumer,1853 High Common,Caguas,PR,Puerto Rico,725
5626,Frank,Morgan,XXXXXXXXX,Consumer,7274 Harvest Ledge,Caguas,PR,Puerto Rico,725
10527,Billy,Sparks,XXXXXXXXX,Corporate,6544 Hazy Blossom Expressway,Caguas,PR,Puerto Rico,725
5184,Christopher,Villarreal,XXXXXXXXX,Corporate,4089 Silver Autumn Crossing,Caguas,PR,Puerto Rico,725
7337,Mary,Smith,XXXXXXXXX,Corporate,4421 Cinder Ramp,Caguas,PR,Puerto Rico,725
9967,Linda,Herman,XXXXXXXXX,Corporate,5630 Easy Field,Caguas,PR,Puerto Rico,725
5317,Mary,Bender,XXXXXXXXX,Corporate,9615 Round Harbour,Caguas,PR,Puerto Rico,725
11923,Harry,Smith,XXXXXXXXX,Corporate,3899 Blue Nook,Caguas,PR,Puerto Rico,725
4936,Kyle,Smith,XXXXXXXXX,Home Office,8344 Noble Mountain Gate,Caguas,PR,Puerto Rico,725
9544,Hannah,Long,XXXXXXXXX,Home Office,9154 Colonial Wynd,Caguas,PR,Puerto Rico,725
4378,William,Smith,XXXXXXXXX,Home Office,4690 Quiet Hickory Campus,Caguas,PR,Puerto Rico,725
11676,Anna,Olsen,XXXXXXXXX,Home Office,6635 Iron Square,Caguas,PR,Puerto Rico,725
10906,Mary,Smith,XXXXXXXXX,Home Office,4197 Emerald Hollow,Caguas,PR,Puerto Rico,725
8951,Mary,Baker,XXXXXXXXX,Home Office,7121 Lost Plaza,Caguas,PR,Puerto Rico,725
5304,Mary,Smith,XXXXXXXXX,Home Office,1658 Emerald Pony Green,Caguas,PR,Puerto Rico,725
1687,Jerry,Ellis,XXXXXXXXX,Home Office,9885 Lazy Shadow Concession,Caguas,PR,Puerto Rico,725
3743,Mary,Buchanan,XXXXXXXXX,Home Office,5784 Blue Wagon  Cove,Caguas,PR,Puerto Rico,725
5315,Tammy,Thomas,XXXXXXXXX,Home Office,5802 Rocky Bluff Gardens,Caguas,PR,Puerto Rico,725
4227,Mary,Barnes,XXXXXXXXX,Home Office,8055 Fallen Parkway,Caguas,PR,Puerto Rico,725
11826,Barbara,Fritz,XXXXXXXXX,Consumer,6767 Shady Chase,Caguas,PR,Puerto Rico,725
10788,Kenneth,Prince,XXXXXXXXX,Consumer,2407 Cozy Panda Falls,Caguas,PR,Puerto Rico,725
899,Mary,Webster,XXXXXXXXX,Consumer,1764 Thunder View Quay,Caguas,PR,Puerto Rico,725
2265,Mary,Smith,XXXXXXXXX,Consumer,8581 Broad Trace,Caguas,PR,Puerto Rico,725
12211,David,Chambers,XXXXXXXXX,Consumer,4380 Cotton Barn Falls,Caguas,PR,Puerto Rico,725
8057,Lisa,Smith,XXXXXXXXX,Consumer,1027 Blue Port,Caguas,PR,Puerto Rico,725
978,Nicholas,Peters,XXXXXXXXX,Consumer,1669 Middle Common,Caguas,PR,Puerto Rico,725
6778,Mary,Beasley,XXXXXXXXX,Consumer,9658 Rocky Hill,Caguas,PR,Puerto Rico,725
9665,Shawn,Smith,XXXXXXXXX,Consumer,182 Cotton Sky Glen,Caguas,PR,Puerto Rico,725
2233,Jack,Duke,XXXXXXXXX,Consumer,4352 Hazy Hickory Road,Caguas,PR,Puerto Rico,725
1326,Mary,Edwards,XXXXXXXXX,Consumer,5399 Velvet Terrace,Caguas,PR,Puerto Rico,725
9313,Mary,Krause,XXXXXXXXX,Consumer,2563 Pleasant Quail Highway,Caguas,PR,Puerto Rico,725
8140,Mary,Green,XXXXXXXXX,Consumer,1829 Jagged Gate Forest,Caguas,PR,Puerto Rico,725
2955,Mary,Williams,XXXXXXXXX,Consumer,4417 High Pioneer Orchard,Caguas,PR,Puerto Rico,725
6334,Dylan,Fleming,XXXXXXXXX,Consumer,3634 Burning Park,Caguas,PR,Puerto Rico,725
2055,Mary,Smith,XXXXXXXXX,Consumer,4750 Lost Jetty,Caguas,PR,Puerto Rico,725
10343,Melissa,Humphrey,XXXXXXXXX,Consumer,1507 Indian Autumn Jetty,Caguas,PR,Puerto Rico,725
3198,Sarah,Smith,XXXXXXXXX,Consumer,1078 Misty Blossom Meadow,Caguas,PR,Puerto Rico,725
11241,Mary,Smith,XXXXXXXXX,Consumer,183 Crystal Lake Drive,Caguas,PR,Puerto Rico,725
1798,Mary,Kaiser,XXXXXXXXX,Consumer,8874 Harvest Hills Grove,Caguas,PR,Puerto Rico,725
8949,Mary,Thompson,XXXXXXXXX,Consumer,8427 Broad Robin End,Caguas,PR,Puerto Rico,725
9199,Tammy,Smith,XXXXXXXXX,Consumer,1254 Hazy Trail,Caguas,PR,Puerto Rico,725
3538,Mary,Henry,XXXXXXXXX,Consumer,6232 Red Rise Rise,Caguas,PR,Puerto Rico,725
12188,Donald,Green,XXXXXXXXX,Consumer,2912 Hidden Acres,Caguas,PR,Puerto Rico,725
3542,Mary,Russell,XXXXXXXXX,Consumer,3847 Silver Route,Caguas,PR,Puerto Rico,725
387,Mary,Levy,XXXXXXXXX,Consumer,9460 Hidden Landing,Caguas,PR,Puerto Rico,725
4392,Mary,Diaz,XXXXXXXXX,Consumer,4105 Fallen Goose Port,Caguas,PR,Puerto Rico,725
10571,Sharon,Ingram,XXXXXXXXX,Consumer,5002 Velvet Bluff View,Caguas,PR,Puerto Rico,725
2410,Mary,Schwartz,XXXXXXXXX,Corporate,9160 Cinder Diversion,Caguas,PR,Puerto Rico,725
5638,Tyler,Smith,XXXXXXXXX,Corporate,1171 Crystal Butterfly Inlet,Caguas,PR,Puerto Rico,725
5201,Michelle,Keith,XXXXXXXXX,Corporate,8189 Clear Key,Caguas,PR,Puerto Rico,725
3325,Danielle,Rios,XXXXXXXXX,Corporate,9775 Middle River Townline,Caguas,PR,Puerto Rico,725
4277,Mary,Juarez,XXXXXXXXX,Corporate,9843 Grand Circle,Caguas,PR,Puerto Rico,725
2890,Mary,Taylor,XXXXXXXXX,Corporate,840 Round Highlands,Caguas,PR,Puerto Rico,725
5710,Mary,Garcia,XXXXXXXXX,Corporate,8382 Stony Pond Crescent,Caguas,PR,Puerto Rico,725
5571,David,Murphy,XXXXXXXXX,Corporate,112 Dewy Apple Plaza,Caguas,PR,Puerto Rico,725
8593,Jacqueline,Smith,XXXXXXXXX,Corporate,9 Golden Court,Caguas,PR,Puerto Rico,725
3211,Mary,Smith,XXXXXXXXX,Corporate,5652 Thunder Crossing,Caguas,PR,Puerto Rico,725
477,Dylan,Smith,XXXXXXXXX,Corporate,3810 Crystal Plaza,Caguas,PR,Puerto Rico,725
3861,Mary,Smith,XXXXXXXXX,Corporate,654 Gentle Acres,Caguas,PR,Puerto Rico,725
4679,Sarah,Simpson,XXXXXXXXX,Corporate,5840 Indian Walk,Caguas,PR,Puerto Rico,725
7232,Mary,Garcia,XXXXXXXXX,Corporate,1297 Lazy Gardens,Caguas,PR,Puerto Rico,725
7741,Kathryn,Smith,XXXXXXXXX,Corporate,4210 Dewy Hill,Caguas,PR,Puerto Rico,725
7771,Janice,Jackson,XXXXXXXXX,Corporate,1025 Green Row,Caguas,PR,Puerto Rico,725
4445,Mary,Jordan,XXXXXXXXX,Corporate,5136 Rustic Pioneer Estates,Caguas,PR,Puerto Rico,725
10590,James,Camacho,XXXXXXXXX,Corporate,9 Golden Court,Caguas,PR,Puerto Rico,725
4502,Ruth,Smith,XXXXXXXXX,Corporate,4672 Fallen Pointe,Caguas,PR,Puerto Rico,725
7804,Mary,Bennett,XXXXXXXXX,Corporate,2934 Silent Highlands,Caguas,PR,Puerto Rico,725
427,Paul,Brown,XXXXXXXXX,Corporate,9167 Lost End,Caguas,PR,Puerto Rico,725
3511,Mary,Orozco,XXXXXXXXX,Corporate,151 Bright Anchor Passage,Caguas,PR,Puerto Rico,725
9836,Shirley,Sullivan,XXXXXXXXX,Corporate,4701 Velvet Hollow,Caguas,PR,Puerto Rico,725
9583,Sarah,Smith,XXXXXXXXX,Home Office,8776 Heather Green,Caguas,PR,Puerto Rico,725
921,Mary,Smith,XXXXXXXXX,Home Office,6471 Umber Pathway,Caguas,PR,Puerto Rico,725
66,Mary,Booth,XXXXXXXXX,Home Office,8824 Noble View Valley,Caguas,PR,Puerto Rico,725
2283,Doris,Reeves,XXXXXXXXX,Home Office,1223 Heather Horse Turnabout,Caguas,PR,Puerto Rico,725
2148,Jean,Mcguire,XXXXXXXXX,Home Office,8171 Iron Glade,Caguas,PR,Puerto Rico,725
11666,Johnny,Smith,XXXXXXXXX,Home Office,4321 Stony Thicket,Caguas,PR,Puerto Rico,725
689,Mary,Smith,XXXXXXXXX,Home Office,5193 Round Mountain,Caguas,PR,Puerto Rico,725
1644,Kimberly,Smith,XXXXXXXXX,Home Office,6058 Stony Walk,Caguas,PR,Puerto Rico,725
8946,Ryan,Smith,XXXXXXXXX,Home Office,6281 Wishing Sky Byway,Caguas,PR,Puerto Rico,725
11876,Mary,Smith,XXXXXXXXX,Home Office,8279 Sleepy Willow Bay,Caguas,PR,Puerto Rico,725
2022,Beverly,Garcia,XXXXXXXXX,Corporate,3470 Gentle Place,Caguas,PR,Puerto Rico,725
8110,Catherine,Smith,XXXXXXXXX,Corporate,2743 Hidden Blossom Square,Caguas,PR,Puerto Rico,725
8695,Larry,Thomas,XXXXXXXXX,Corporate,2887 Gentle Island Highway,Caguas,PR,Puerto Rico,725
8893,Mary,Smith,XXXXXXXXX,Corporate,9494 Thunder Inlet,Caguas,PR,Puerto Rico,725
9659,Paul,Smith,XXXXXXXXX,Corporate,5193 Cotton Grove Rise,Caguas,PR,Puerto Rico,725
4584,Mary,Yu,XXXXXXXXX,Corporate,5492 Blue View,San Juan,PR,Puerto Rico,921
2459,Robert,Lyons,XXXXXXXXX,Corporate,7284 Hidden Elk Forest,Caguas,PR,Puerto Rico,725
8017,Mary,Rhodes,XXXXXXXXX,Corporate,7770 Gentle Quail Downs,Caguas,PR,Puerto Rico,725
4201,Mary,Smith,XXXXXXXXX,Corporate,5450 Easy Thicket,Caguas,PR,Puerto Rico,725
7455,Ann,Smith,XXXXXXXXX,Corporate,9775 Middle River Townline,Caguas,PR,Puerto Rico,725
3640,Mary,Serrano,XXXXXXXXX,Corporate,6843 Dusty Log Edge,Caguas,PR,Puerto Rico,725
9758,Mary,Wilson,XXXXXXXXX,Corporate,2525 Thunder Loop,Caguas,PR,Puerto Rico,725
6883,Mary,Smith,XXXXXXXXX,Corporate,5352 Jagged Subdivision,Caguas,PR,Puerto Rico,725
4118,Mary,Barton,XXXXXXXXX,Corporate,68 Foggy Timber Walk,Caguas,PR,Puerto Rico,725
693,Mary,King,XXXXXXXXX,Corporate,1010 Rustic Fox View,Caguas,PR,Puerto Rico,725
6895,Mary,Hebert,XXXXXXXXX,Corporate,7580 Velvet Lagoon Extension,Caguas,PR,Puerto Rico,725
5498,Mary,Smith,XXXXXXXXX,Corporate,7368 Colonial Range,Caguas,PR,Puerto Rico,725
2648,Mary,Montoya,XXXXXXXXX,Corporate,5332 Heather Hills Isle,Caguas,PR,Puerto Rico,725
10768,Lawrence,Smith,XXXXXXXXX,Corporate,6234 Jagged Bluff Expressway,Caguas,PR,Puerto Rico,725
9690,Edward,Mccoy,XXXXXXXXX,Corporate,742 High Lake Farm,Caguas,PR,Puerto Rico,725
9346,Jack,Smith,XXXXXXXXX,Corporate,4208 Jagged Apple Dale,Caguas,PR,Puerto Rico,725
4204,Mary,Smith,XXXXXXXXX,Corporate,9095 Amber Pioneer Path,Caguas,PR,Puerto Rico,725
8255,Mary,Smith,XXXXXXXXX,Corporate,4647 Umber View Farms,Caguas,PR,Puerto Rico,725
4410,Mary,Fitzgerald,XXXXXXXXX,Corporate,6826 Quiet Lane,Caguas,PR,Puerto Rico,725
10274,Scott,Bray,XXXXXXXXX,Corporate,1847 Quiet Leaf View,Caguas,PR,Puerto Rico,725
1121,Kathleen,Smith,XXXXXXXXX,Corporate,8055 Iron Ridge,Caguas,PR,Puerto Rico,725
217,Mary,Hughes,XXXXXXXXX,Corporate,1490 Silver Canyon,Caguas,PR,Puerto Rico,725
132,Eric,Smith,XXXXXXXXX,Corporate,1131 Cotton Grounds,Caguas,PR,Puerto Rico,725
5817,Mary,Diaz,XXXXXXXXX,Corporate,1795 Little Timber Wood,Caguas,PR,Puerto Rico,725
8209,Gloria,Smith,XXXXXXXXX,Consumer,1632 Dewy Lane,Caguas,PR,Puerto Rico,725
9254,Mary,Hayes,XXXXXXXXX,Consumer,8217 Sunny Berry Mount,Caguas,PR,Puerto Rico,725
12342,Mary,Velez,XXXXXXXXX,Consumer,7056 Hidden Pike,Caguas,PR,Puerto Rico,725
8434,Mary,York,XXXXXXXXX,Consumer,4152 Thunder Embers Pike,Caguas,PR,Puerto Rico,725
9499,Joshua,Brown,XXXXXXXXX,Consumer,5299 Merry Beacon Heath,Caguas,PR,Puerto Rico,725
12254,Donna,Smith,XXXXXXXXX,Consumer,9946 Merry Boulevard,Caguas,PR,Puerto Rico,725
1671,Mary,Woodard,XXXXXXXXX,Consumer,8961 Red Deer Wood,Caguas,PR,Puerto Rico,725
1113,Mary,Smith,XXXXXXXXX,Consumer,9986 Wishing Stead,Caguas,PR,Puerto Rico,725
3442,Mary,Henson,XXXXXXXXX,Consumer,6630 Umber Dale View,Caguas,PR,Puerto Rico,725
11751,Mary,Smith,XXXXXXXXX,Consumer,4831 Shady Pony Parade,Caguas,PR,Puerto Rico,725
11557,Mary,Smith,XXXXXXXXX,Consumer,7446 Silent Vista,Caguas,PR,Puerto Rico,725
2136,Catherine,Turner,XXXXXXXXX,Consumer,1116 Hazy Path,Caguas,PR,Puerto Rico,725
10973,Debra,Sullivan,XXXXXXXXX,Consumer,3751 Foggy Cape,Mayaguez,PR,Puerto Rico,680
8430,Gloria,Smith,XXXXXXXXX,Consumer,8719 Dewy Goose Via,Caguas,PR,Puerto Rico,725
2946,Mary,Stanley,XXXXXXXXX,Consumer,8906 Rustic Mall ,Caguas,PR,Puerto Rico,725
7380,Michelle,Smith,XXXXXXXXX,Consumer,3938 Old Field,Caguas,PR,Puerto Rico,725
8639,Mary,Smith,XXXXXXXXX,Consumer,1070 Dusty Beacon Maze,Caguas,PR,Puerto Rico,725
5668,Christina,Hawkins,XXXXXXXXX,Consumer,9922 Umber Promenade,Caguas,PR,Puerto Rico,725
1308,Mary,Smith,XXXXXXXXX,Consumer,7370 Sunny Mountain,Caguas,PR,Puerto Rico,725
4620,Carolyn,Bennett,XXXXXXXXX,Consumer,1744 Little Mews,Caguas,PR,Puerto Rico,725
11019,Mary,Zamora,XXXXXXXXX,Consumer,8373 Gentle Pond Bay,Caguas,PR,Puerto Rico,725
2929,Mary,Smith,XXXXXXXXX,Consumer,4715 Harvest Spring Vista,Caguas,PR,Puerto Rico,725
10677,Mary,Smith,XXXXXXXXX,Consumer,9409 Amber Forest Highway,Caguas,PR,Puerto Rico,725
6641,Debra,Gonzales,XXXXXXXXX,Consumer,8666 High Hickory Route,Caguas,PR,Puerto Rico,725
6253,Mary,Peterson,XXXXXXXXX,Consumer,3977 Jagged Creek Edge,Caguas,PR,Puerto Rico,725
4881,Kelly,Smith,XXXXXXXXX,Consumer,2717 Little Ledge,Caguas,PR,Puerto Rico,725
4920,Gloria,Ewing,XXXXXXXXX,Consumer,1020 Silent Diversion,Caguas,PR,Puerto Rico,725
3922,Elizabeth,Smith,XXXXXXXXX,Consumer,2923 Quiet Pathway,Caguas,PR,Puerto Rico,725
6783,Mary,Smith,XXXXXXXXX,Corporate,5057 Lost Arbor,Caguas,PR,Puerto Rico,725
10144,Doris,Smith,XXXXXXXXX,Corporate,2210 Cotton Spring Plaza,Caguas,PR,Puerto Rico,725
8796,Mary,Smith,XXXXXXXXX,Corporate,2457 Easy Nectar Link,Caguas,PR,Puerto Rico,725
7938,Joseph,Clark,XXXXXXXXX,Corporate,4599 Merry Pointe,Caguas,PR,Puerto Rico,725
4871,Justin,Hall,XXXXXXXXX,Corporate,4436 Indian Acres,Caguas,PR,Puerto Rico,725
4821,Brittany,Rangel,XXXXXXXXX,Corporate,9814 Middle Autumn Grounds,Caguas,PR,Puerto Rico,725
10883,Catherine,Zamora,XXXXXXXXX,Corporate,5913 Cinder Row,Caguas,PR,Puerto Rico,725
7026,Ann,Hester,XXXXXXXXX,Corporate,3339 Cinder Rise,Caguas,PR,Puerto Rico,725
2138,Larry,Smith,XXXXXXXXX,Corporate,75 Sunny Grounds,Caguas,PR,Puerto Rico,725
5262,Eric,Smith,XXXXXXXXX,Corporate,7094 Golden Parade,Caguas,PR,Puerto Rico,725
6971,Shirley,Smith,XXXXXXXXX,Corporate,5736 Silver Mountain Passage,Caguas,PR,Puerto Rico,725
12406,Mary,Michael,XXXXXXXXX,Corporate,9657 Red Willow Hill,Caguas,PR,Puerto Rico,725
7070,Jean,Smith,XXXXXXXXX,Corporate,3702 Broad Path,Caguas,PR,Puerto Rico,725
7086,Mary,Shields,XXXXXXXXX,Corporate,7928 Easy Hollow,Caguas,PR,Puerto Rico,725
4601,Mary,Huber,XXXXXXXXX,Corporate,4546 Silver Goose Highlands,Caguas,PR,Puerto Rico,725
8388,Kimberly,Smith,XXXXXXXXX,Corporate,1221 High Crest,Caguas,PR,Puerto Rico,725
5909,Catherine,Owens,XXXXXXXXX,Corporate,3760 Rocky Village,Caguas,PR,Puerto Rico,725
1241,Jeffrey,Smith,XXXXXXXXX,Corporate,3853 Golden Rise Island,Caguas,PR,Puerto Rico,725
207,Jose,Powers,XXXXXXXXX,Corporate,3937 Sunny Common,Caguas,PR,Puerto Rico,725
4644,Mary,Dixon,XXXXXXXXX,Corporate,9794 Fallen Wagon  Front,Caguas,PR,Puerto Rico,725
1270,Stephen,Lynch,XXXXXXXXX,Corporate,902 Little Falls,Caguas,PR,Puerto Rico,725
3233,Mary,West,XXXXXXXXX,Corporate,1040 Shady Horse Limits,Caguas,PR,Puerto Rico,725
5630,Raymond,Smith,XXXXXXXXX,Corporate,733 Thunder Log Bend,Caguas,PR,Puerto Rico,725
5546,Jeremy,Smith,XXXXXXXXX,Corporate,6447 Easy Close,Caguas,PR,Puerto Rico,725
5838,Mary,Smith,XXXXXXXXX,Corporate,3538 Rustic Dale Run,Caguas,PR,Puerto Rico,725
6104,Roger,Cordova,XXXXXXXXX,Corporate,9609 Broad Rabbit Common,Caguas,PR,Puerto Rico,725
6515,Mary,Smith,XXXXXXXXX,Corporate,5103 Broad Autumn Quay,Caguas,PR,Puerto Rico,725
8699,Joyce,Pratt,XXXXXXXXX,Corporate,5737 Honey Panda Trail,Caguas,PR,Puerto Rico,725
9616,Matthew,Grant,XXXXXXXXX,Corporate,4780 Honey Bluff Circuit,Caguas,PR,Puerto Rico,725
8599,Elizabeth,Smith,XXXXXXXXX,Corporate,9676 Silent Centre,Caguas,PR,Puerto Rico,725
11578,Joseph,Hall,XXXXXXXXX,Corporate,4421 Cozy Mountain,Caguas,PR,Puerto Rico,725
6344,Mary,Smith,XXXXXXXXX,Corporate,4462 Blue Drive,Caguas,PR,Puerto Rico,725
11958,Barbara,Smith,XXXXXXXXX,Corporate,6764 Tawny Link,Caguas,PR,Puerto Rico,725
12430,Hannah,Brown,XXXXXXXXX,Corporate,8316 Pleasant Bend,Caguas,PR,Puerto Rico,725
11100,Barbara,Tucker,XXXXXXXXX,Corporate,3421 Harvest Glade,Caguas,PR,Puerto Rico,725
3834,Denise,Ritter,XXXXXXXXX,Corporate,8172 Gentle Elk Beach,Caguas,PR,Puerto Rico,725
1163,Timothy,Smith,XXXXXXXXX,Corporate,3114 Grand Quail Pointe,Caguas,PR,Puerto Rico,725
5149,Marilyn,Davis,XXXXXXXXX,Corporate,2070 Indian Leaf Edge,Caguas,PR,Puerto Rico,725
7533,Beverly,Cantrell,XXXXXXXXX,Corporate,1284 High Apple Highlands,Caguas,PR,Puerto Rico,725
9355,Mary,Smith,XXXXXXXXX,Corporate,1847 Jagged Willow Cove,Caguas,PR,Puerto Rico,725
5530,Donald,Anderson,XXXXXXXXX,Corporate,5803 Silver Plaza,Caguas,PR,Puerto Rico,725
8550,Mary,Smith,XXXXXXXXX,Corporate,4906 Wishing Bluff Pike,Caguas,PR,Puerto Rico,725
1694,Mary,Thompson,XXXXXXXXX,Corporate,8274 Middle Pike,Caguas,PR,Puerto Rico,725
10227,Mary,Henderson,XXXXXXXXX,Corporate,4776 Pleasant Pioneer Cape,Caguas,PR,Puerto Rico,725
2490,Mary,Ward,XXXXXXXXX,Corporate,5016 Sunny Run,Caguas,PR,Puerto Rico,725
2952,Mary,Smith,XXXXXXXXX,Corporate,3684 Foggy Horse Key,Caguas,PR,Puerto Rico,725
8151,Michael,Mcgee,XXXXXXXXX,Corporate,7774 Broad Crossing,Caguas,PR,Puerto Rico,725
3630,Barbara,King,XXXXXXXXX,Corporate,3450 Quiet Hickory Harbour,Caguas,PR,Puerto Rico,725
10292,Mary,Williams,XXXXXXXXX,Corporate,6077 Clear Mountain Abbey,Caguas,PR,Puerto Rico,725
1039,Mary,Smith,XXXXXXXXX,Corporate,6141 Burning Prairie Avenue,Caguas,PR,Puerto Rico,725
